competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total
2025-07,PR,0206,Tomografia,74530,10298187.38
2025-08,PR,0206,Tomografia,78745,11013582.39
2025-09,PR,0206,Tomografia,78354,10435471.44
2018-01,PE,0206,Tomografia,43201,5918205.17
2018-02,PE,0206,Tomografia,46913,6581629.33
2018-03,PE,0206,Tomografia,45059,6339571.27
2018-04,PE,0206,Tomografia,46253,5902623.76
2018-05,PE,0206,Tomografia,48125,6585548.68
2018-06,PE,0206,Tomografia,49621,6765511.5
2018-07,PE,0206,Tomografia,44100,5745140.83
2018-08,PE,0206,Tomografia,45697,6063633.87
2018-09,PE,0206,Tomografia,45856,6212252.44
2018-10,PE,0206,Tomografia,44525,5729751.51
2018-11,PE,0206,Tomografia,45430,6456954.29
2018-12,PE,0206,Tomografia,42417,5342112.37
2019-01,PE,0206,Tomografia,42459,5866885.74
2019-02,PE,0206,Tomografia,49432,7084038.12
2019-03,PE,0206,Tomografia,50323,7038833.8
2019-04,PE,0206,Tomografia,48346,6441179.71
2019-05,PE,0206,Tomografia,44934,6093942.3
2019-06,PE,0206,Tomografia,47294,6711376.6
2019-07,PE,0206,Tomografia,45337,5829006.91
2019-08,PE,0206,Tomografia,45219,6488880.71
2019-09,PE,0206,Tomografia,44629,6275972.42
2019-10,PE,0206,Tomografia,42977,5459412.26
2019-11,PE,0206,Tomografia,45174,5747318.3
2019-12,PE,0206,Tomografia,44726,5848034.83
2020-01,PE,0206,Tomografia,48110,6130798.54
2020-02,PE,0206,Tomografia,45399,6093602.03
2020-03,PE,0206,Tomografia,20660,2857714.1
2020-04,PE,0206,Tomografia,20547,2614457.85
2020-05,PE,0206,Tomografia,21109,2766096.68
2020-06,PE,0206,Tomografia,32930,4191831.4
2020-07,PE,0206,Tomografia,31440,4206058.03
2020-08,PE,0206,Tomografia,29339,4141938.9
2020-09,PE,0206,Tomografia,38543,5135289.31
2020-10,PE,0206,Tomografia,38896,5428406.4
2020-11,PE,0206,Tomografia,34903,4779794.78
2020-12,PE,0206,Tomografia,36179,5190853.77
2021-01,PE,0206,Tomografia,35337,4629136.65
2021-02,PE,0206,Tomografia,37968,5253962.94
2021-03,PE,0206,Tomografia,38510,5505956.02
2021-04,PE,0206,Tomografia,37816,4863436.73
2021-05,PE,0206,Tomografia,43554,6089322.34
2021-06,PE,0206,Tomografia,42189,5344720.1
2021-07,PE,0206,Tomografia,50339,6957641.58
2021-08,PE,0206,Tomografia,51610,6545953.44
2021-09,PE,0206,Tomografia,50461,7240596.69
2021-10,PE,0206,Tomografia,46189,6199568.22
2021-11,PE,0206,Tomografia,45821,5932765.8
2021-12,PE,0206,Tomografia,50456,7269844.22
2022-01,PE,0206,Tomografia,44378,5867759.48
2022-02,PE,0206,Tomografia,49507,7142954.73
2022-03,PE,0206,Tomografia,54006,6833483.62
2022-04,PE,0206,Tomografia,49261,6702131.08
2022-05,PE,0206,Tomografia,50271,7018883.09
2022-06,PE,0206,Tomografia,56663,7595649.15
2022-07,PE,0206,Tomografia,51600,6900191.5
2022-08,PE,0206,Tomografia,51171,7143063.21
2022-09,PE,0206,Tomografia,49705,6754207.9
2022-10,PE,0206,Tomografia,53681,7251721.24
2022-11,PE,0206,Tomografia,50175,6445927.02
2022-12,PE,0206,Tomografia,52420,6628121.64
2023-01,PE,0206,Tomografia,53065,6922813.69
2023-02,PE,0206,Tomografia,52589,6927798.67
2023-03,PE,0206,Tomografia,51495,6878755.6
2023-04,PE,0206,Tomografia,58662,7473933.79
2023-05,PE,0206,Tomografia,58065,8242341.46
2023-06,PE,0206,Tomografia,51860,6785328.28
2023-07,PE,0206,Tomografia,53474,6742456.83
2023-08,PE,0206,Tomografia,52232,6810614.28
2023-09,PE,0206,Tomografia,54014,7465040.39
2023-10,PE,0206,Tomografia,54905,7155307.89
2023-11,PE,0206,Tomografia,48889,6190242.22
2023-12,PE,0206,Tomografia,53511,7280636.07
2024-01,PE,0206,Tomografia,55010,7148481.38
2024-02,PE,0206,Tomografia,53507,7520779.96
2024-03,PE,0206,Tomografia,63595,8203735.05
2024-04,PE,0206,Tomografia,66589,9043885.56
2024-05,PE,0206,Tomografia,65068,8401044.69
2024-06,PE,0206,Tomografia,59254,8326698.7
2024-07,PE,0206,Tomografia,67894,8909783.01
2024-08,PE,0206,Tomografia,59480,8158761.27
2024-09,PE,0206,Tomografia,58891,8134347.75
2024-10,PE,0206,Tomografia,57870,8229076.82
2024-11,PE,0206,Tomografia,56083,7285563.58
2024-12,PE,0206,Tomografia,57464,8209482.56
2025-01,PE,0206,Tomografia,63081,8939835.68
2025-02,PE,0206,Tomografia,68988,9083954.41
2025-03,PE,0206,Tomografia,68357,9074415.29
2025-04,PE,0206,Tomografia,73312,9627914.96
2025-05,PE,0206,Tomografia,64723,8702179.79
2025-06,PE,0206,Tomografia,69683,9654364.34
2025-07,PE,0206,Tomografia,60072,7782039.87
2025-08,PE,0206,Tomografia,62132,7826144.55
2025-09,PE,0206,Tomografia,63661,8644194.21
2018-01,CE,0206,Tomografia,35101,4662996.9
2018-02,CE,0206,Tomografia,38272,5167291.63
2018-03,CE,0206,Tomografia,37656,5321115.03
2018-04,CE,0206,Tomografia,38448,5545942.82
2018-05,CE,0206,Tomografia,36268,4926815.43
2018-06,CE,0206,Tomografia,39483,5109680.54
2018-07,CE,0206,Tomografia,38717,5415192.46
2018-08,CE,0206,Tomografia,35624,5021008.22
2018-09,CE,0206,Tomografia,38893,5468074.92
2018-10,CE,0206,Tomografia,36868,5323031.15
2018-11,CE,0206,Tomografia,35533,4570030.42
2018-12,CE,0206,Tomografia,36860,4733497.16
2019-01,CE,0206,Tomografia,35160,4915652.44
2019-02,CE,0206,Tomografia,39021,5243375.9
2019-03,CE,0206,Tomografia,35148,4531066.42
2019-04,CE,0206,Tomografia,36725,4921954.5
2019-05,CE,0206,Tomografia,36254,4751570.48
2019-06,CE,0206,Tomografia,39378,5077889.87
2019-07,CE,0206,Tomografia,38438,5531481.83
2019-08,CE,0206,Tomografia,36617,4985973.48
2019-09,CE,0206,Tomografia,35630,4535848.59
2019-10,CE,0206,Tomografia,34228,4692133.62
2019-11,CE,0206,Tomografia,38927,5232122.75
2019-12,CE,0206,Tomografia,39813,5053556.69
2020-01,CE,0206,Tomografia,39390,5633375.62
2020-02,CE,0206,Tomografia,35935,4800902.86
2020-03,CE,0206,Tomografia,15341,2071576.88
2020-04,CE,0206,Tomografia,18897,2570927.29
2020-05,CE,0206,Tomografia,18346,2537625.11
2020-06,CE,0206,Tomografia,26014,3756668.08
2020-07,CE,0206,Tomografia,25181,3512288.45
2020-08,CE,0206,Tomografia,25469,3456928.65
2020-09,CE,0206,Tomografia,31918,4306060.29
2020-10,CE,0206,Tomografia,31651,4320965.97
2020-11,CE,0206,Tomografia,29999,4206455.8
2020-12,CE,0206,Tomografia,30572,3975655.58
2021-01,CE,0206,Tomografia,27906,3775373.3
2021-02,CE,0206,Tomografia,31785,4118481.58
2021-03,CE,0206,Tomografia,28542,3770414.15
2021-04,CE,0206,Tomografia,37258,5162751.9
2021-05,CE,0206,Tomografia,35740,5044733.31
2021-06,CE,0206,Tomografia,32695,4198544.69
2021-07,CE,0206,Tomografia,38116,4802575.67
2021-08,CE,0206,Tomografia,38684,5526052.23
2021-09,CE,0206,Tomografia,37376,5319014.99
2021-10,CE,0206,Tomografia,40096,5406543.82
2021-11,CE,0206,Tomografia,36551,4619026.71
2021-12,CE,0206,Tomografia,37059,4833424.97
2022-01,CE,0206,Tomografia,34541,4909975.36
2022-02,CE,0206,Tomografia,39306,5097615.75
2022-03,CE,0206,Tomografia,41959,5339955.68
2022-04,CE,0206,Tomografia,39582,5621603.33
2022-05,CE,0206,Tomografia,38709,5245782.43
2022-06,CE,0206,Tomografia,42689,5742460.11
2022-07,CE,0206,Tomografia,44023,5751809.41
2022-08,CE,0206,Tomografia,43832,6035081.04
2022-09,CE,0206,Tomografia,39765,5085467.93
2022-10,CE,0206,Tomografia,39328,5587462.54
2022-11,CE,0206,Tomografia,44297,6388176.7
2022-12,CE,0206,Tomografia,38724,5065417.85
2023-01,CE,0206,Tomografia,43866,5819426.77
2023-02,CE,0206,Tomografia,46277,5830096.66
2023-03,CE,0206,Tomografia,43134,6115821.55
2023-04,CE,0206,Tomografia,42153,5775313.92
2023-05,CE,0206,Tomografia,47145,6584201.86
2023-06,CE,0206,Tomografia,46799,6617860.61
2023-07,CE,0206,Tomografia,44498,6287867.03
2023-08,CE,0206,Tomografia,47390,6074936.04
2023-09,CE,0206,Tomografia,43405,5506290.58
2023-10,CE,0206,Tomografia,44561,5830387.33
2023-11,CE,0206,Tomografia,41331,5287014.65
2023-12,CE,0206,Tomografia,43413,6100592.12
2024-01,CE,0206,Tomografia,46629,6350443.25
2024-02,CE,0206,Tomografia,38045,4874578.34
2024-03,CE,0206,Tomografia,51276,6846980.36
2024-04,CE,0206,Tomografia,48209,6369656.05
2024-05,CE,0206,Tomografia,49407,6910125.92
2024-06,CE,0206,Tomografia,46419,6065305.1
2024-07,CE,0206,Tomografia,47284,6285491.98
2024-08,CE,0206,Tomografia,52377,6643152.27
2024-09,CE,0206,Tomografia,45601,6183856.72
2024-10,CE,0206,Tomografia,50268,6799120.06
2024-11,CE,0206,Tomografia,47515,5969708.42
2024-12,CE,0206,Tomografia,46225,5807803.81
2025-01,CE,0206,Tomografia,50236,6763188.35
2025-02,CE,0206,Tomografia,51020,7239840.34
2025-03,CE,0206,Tomografia,52461,7433186.94
2025-04,CE,0206,Tomografia,55576,7607436.9
2025-05,CE,0206,Tomografia,50646,6749635
2025-06,CE,0206,Tomografia,48326,6833941.99
2025-07,CE,0206,Tomografia,52297,7469692.44
2025-08,CE,0206,Tomografia,55342,7447913.9
2025-09,CE,0206,Tomografia,53651,6989594.15
2018-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,441676,121547037.61
2018-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,447119,118867666.85
2018-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,473899,125118095.82
2018-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,451869,116361599.28
2018-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,458150,112973741.88
2018-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,467710,127173463.04
2018-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,462049,115519516.84
2018-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,448877,120636168.98
2018-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,436711,110895973.38
2018-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,435014,121718652.81
2018-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,411526,110969780.49
2018-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,440286,120707967.5
2019-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,447264,119387149.52
2019-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,471104,129119860.63
2019-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,463797,115725162.33
2019-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,457600,119611774.72
2019-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,489790,122567573.27
2019-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,478595,125360922.79
2019-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,481689,123833736.76
2019-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,476571,128181323.83
2019-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,463070,130418884.94
2019-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,444488,121713947.76
2019-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,465259,119434907.75
2019-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,481336,130505132.23
2020-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,464833,125294012.54
2020-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,489002,126237406.24
2020-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,214063,56686427.43
2020-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,223810,57714485.87
2020-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,223048,55713778.71
2020-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,320800,90844084.31
2020-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,329650,84727103.96
2020-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,310417,80034490.08
2020-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,387655,97137536.12
2020-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,386614,101126067
2020-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,384874,105348524.02
2020-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,385462,95460169.16
2021-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,370572,102920820.61
2021-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,356674,98374722.45
2021-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,358502,99674498.36
2021-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,418186,108315717.06
2021-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,406398,103156361.96
2021-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,443867,124866965.95
2021-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,506242,126081169.92
2021-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,476459,129811233.83
2021-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,461331,127592749.15
2021-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,458948,120243147.46
2021-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,499223,130380135.37
2021-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,488781,135796928.53
2022-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,479177,120989247.22
2022-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,490302,138304960.39
2022-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,515969,139211874.05
2022-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,506474,132372492.46
2022-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,517782,140262426.52
2022-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,541312,149109432.25
2022-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,520855,128803071.12
2022-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,522130,135228733.31
2022-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,541010,135969368.9
2022-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,498321,135709772.5
2022-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,528947,141602452.55
2022-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,498417,126351280.76
2023-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,537171,151184599.93
2023-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,535935,148253780.74
2023-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,542470,139057265.64
2023-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,544917,138571660.79
2023-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,558247,155426570.11
2023-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,546104,154697472.73
2023-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,544451,142279207.05
2023-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,553497,152302281.3
2023-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,545176,142747217.89
2023-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,517991,130217333.5
2023-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,514826,145577117.05
2023-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,535514,146936395.89
2024-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,538995,140073804.04
2024-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,530437,145654038.19
2024-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,628027,155584725.67
2024-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,624188,176174752.97
2024-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,627964,156413925.39
2024-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,636700,177410678.8
2024-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,611650,167652508.54
2024-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,593590,156508555.53
2024-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,598768,159273346.12
2024-10,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,589490,161403712.58
2024-11,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,609604,163973867.6
2024-12,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,607458,167067280.57
2025-01,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,634380,167604763.32
2025-02,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,661474,170517104.44
2025-03,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,656082,184524157.92
2025-04,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,662870,171969116.9
2025-05,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,679640,181518096.83
2025-06,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,661481,170615051.69
2025-07,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,658178,175664002.43
2025-08,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,635312,179989368.05
2025-09,BR,0207,Resson<c3><a2>ncia magn<c3><a9>tica,607106,150166312.29
2018-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,105957,26456252.8
2018-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,113254,28940930.33
2018-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,107196,28064648.8
2018-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,124052,34975462.44
2018-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,118114,32633805.21
2018-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,121347,33634010.09
2018-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,116764,29230108.75
2018-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,120577,31690804.7
2018-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,107996,29057708.31
2018-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,117321,29998972.33
2018-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,112343,28959576.2
2018-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,107595,27628664.84
2019-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,112291,29522286.43
2019-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,120647,31864578.34
2019-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,127991,33485530.65
2019-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,133170,33610664.4
2019-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,123515,32336014.63
2019-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,123238,32686187.18
2019-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,110928,27874226.18
2019-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,133592,33164626.54
2019-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,116991,30757856.89
2019-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,120809,30042782.04
2019-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,113756,31723982.36
2019-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,105833,28732002.15
2020-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,115332,32502900.38
2020-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,119532,32495569.89
2020-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,55083,14545353.5
2020-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,52678,13311649.96
2020-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,57264,15756451.03
2020-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,80976,20382564.94
2020-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,83862,21611284.33
2020-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,80959,20828854.8
2020-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,92377,23002710.39
2020-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,94507,23479105.59
2020-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,96680,25641876.11
2020-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,88387,23093590.76
2021-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,87616,23370405.71
2021-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,93727,23748867.64
2021-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,86734,24419200.13
2021-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,115507,28584659.33
2021-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,103356,27140665.15
2021-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,104759,27648481.66
2021-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,124932,30818163.69
2021-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,114283,30126376.53
2021-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,119947,31264257.72
2021-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,116866,31679197.96
2021-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,130259,35893950.49
2021-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,126930,35136755.79
2022-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,120838,32006937.64
2022-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,113098,28121233.55
2022-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,126803,32566715.49
2022-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,113089,31104991.05
2022-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,131629,35074529.51
2022-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,148859,39424163.91
2022-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,139281,37875147.53
2022-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,138392,38538195.21
2022-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,138548,35746732.92
2022-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,128028,34672537.57
2022-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,133272,37437136.08
2022-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,130335,34645309.26
2023-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,130190,36065345.16
2023-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,141787,40096919
2023-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,141955,38541256.77
2023-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,135557,35309944.85
2023-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,141366,36756384.84
2023-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,151304,41014695.92
2023-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,142552,38537299.35
2023-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,137989,35893894.28
2023-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,139304,36427420.76
2023-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,126409,33764242.91
2023-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,135802,35922925.38
2023-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,126557,33559388.56
2024-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,140872,38132300.73
2024-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,136300,35614110.82
2024-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,153183,38199952.65
2024-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,163299,44884513.92
2024-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,151063,42223047.58
2024-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,149078,39620208.11
2024-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,171164,45965931.5
2024-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,161144,43565536.53
2024-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,154022,42311454.86
2024-10,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,157475,42764643.27
2024-11,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,148918,37992940.96
2024-12,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,148979,37361533.58
2025-01,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,146609,37743378.86
2025-02,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,169919,45448806.03
2025-03,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,157148,43049984.62
2025-04,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,161745,45306966.34
2025-05,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,178866,47323616.13
2025-06,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,158864,42767969.09
2025-07,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,159139,44655789.36
2025-08,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,160172,42540916.87
2025-09,SP,0207,Resson<c3><a2>ncia magn<c3><a9>tica,163464,40656246.3
2018-01,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,42457,11325546.77
2018-02,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,46597,12240918.92
2018-03,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,37197,9831930.84
2018-04,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,42258,11353558.49
2018-05,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,41520,11743151.84
2018-06,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,42503,11059003.56
2018-07,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,39468,10210197.06
2018-08,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,38435,10375812.4
2018-09,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,40773,10901839.09
2018-10,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,37637,9577016.35
2018-11,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,38727,10006786
2018-12,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,41625,10299478.6
2019-01,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,38532,10328826.7
2019-02,RJ,0207,Resson<c3><a2>ncia magn<c3><a9>tica,41930,10550308.1
