competencia,cod_subgrupo,nome_subgrupo,valor_referencia,deflator,valor_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data
2020-06,0305,Nefrologia,180,1.333308304212394,240,tratamento_2023,1,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0305,Nefrologia,180,1.328525612009161,239.13,tratamento_2023,1,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0305,Nefrologia,180,1.325344784526298,238.56,tratamento_2023,1,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0305,Nefrologia,180,1.3169165188059402,237.04,tratamento_2023,1,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0305,Nefrologia,180,1.3056876053995046,235.02,tratamento_2023,1,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0305,Nefrologia,180,1.2941694968772963,232.95,tratamento_2023,1,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0305,Nefrologia,180,1.2769309293313236,229.85,tratamento_2023,1,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0305,Nefrologia,180,1.2737465629240137,229.27,tratamento_2023,1,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0305,Nefrologia,180,1.2628857455126057,227.32,tratamento_2023,1,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0305,Nefrologia,180,1.2512491286164722,225.22,tratamento_2023,1,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0305,Nefrologia,180,1.2473822436611226,224.53,tratamento_2023,1,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0305,Nefrologia,180,1.2371141958356864,222.68,tratamento_2023,1,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0305,Nefrologia,180,1.2305920579286644,221.51,tratamento_2023,1,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0305,Nefrologia,180,1.2188907071401192,219.4,tratamento_2023,1,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0305,Nefrologia,180,1.2083778201052038,217.51,tratamento_2023,1,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0305,Nefrologia,180,1.1945213721878252,215.01,tratamento_2023,1,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0305,Nefrologia,180,1.1797741947534075,212.36,tratamento_2023,1,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,0305,Nefrologia,180,1.1686718125343314,210.36,tratamento_2023,1,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,0305,Nefrologia,180,1.1602023354852886,208.84,tratamento_2023,1,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,0305,Nefrologia,180,1.153970892664898,207.71,tratamento_2023,1,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,0305,Nefrologia,180,1.142432326170575,205.64,tratamento_2023,1,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,0305,Nefrologia,180,1.1242199627736422,202.36,tratamento_2023,1,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,0305,Nefrologia,180,1.1124282236034455,200.24,tratamento_2023,1,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,0305,Nefrologia,180,1.1072242695366237,199.3,tratamento_2023,1,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,0305,Nefrologia,180,1.0998552394324266,197.97,tratamento_2023,1,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,0305,Nefrologia,180,1.1073854605642637,199.33,tratamento_2023,1,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,0305,Nefrologia,180,1.1113864517907102,200.05,tratamento_2023,1,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,0305,Nefrologia,180,1.114618846445402,200.63,tratamento_2023,1,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,0305,Nefrologia,180,1.1080811675568163,199.45,tratamento_2023,1,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,0305,Nefrologia,180,1.103556585556037,198.64,tratamento_2023,1,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,0305,Nefrologia,180,1.096756694052909,197.42,tratamento_2023,1,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,0305,Nefrologia,207,1.0909745290489494,225.83,tratamento_2023,1,1,0,0,1,0,2023,1,61,2023-01-01
2023-02,0305,Nefrologia,207,1.0818866809291443,223.95,tratamento_2023,1,1,0,0,1,0,2023,2,62,2023-02-01
2023-03,0305,Nefrologia,207,1.0742594389128632,222.37,tratamento_2023,1,1,0,0,1,0,2023,3,63,2023-03-01
2023-04,0305,Nefrologia,207,1.0677461871711194,221.02,tratamento_2023,1,1,0,0,1,0,2023,4,64,2023-04-01
2023-05,0305,Nefrologia,207,1.0652960063564991,220.52,tratamento_2023,1,1,0,0,1,0,2023,5,65,2023-05-01
2023-06,0305,Nefrologia,207,1.066148925496897,220.69,tratamento_2023,1,1,0,0,1,0,2023,6,66,2023-06-01
2023-07,0305,Nefrologia,207,1.0648710802006562,220.43,tratamento_2023,1,1,0,0,1,0,2023,7,67,2023-07-01
2023-08,0305,Nefrologia,207,1.0624274969576537,219.92,tratamento_2023,1,1,0,0,1,0,2023,8,68,2023-08-01
2023-09,0305,Nefrologia,207,1.059672348850642,219.35,tratamento_2023,1,1,0,0,1,0,2023,9,69,2023-09-01
2023-10,0305,Nefrologia,207,1.0571352243122925,218.83,tratamento_2023,1,1,0,0,1,0,2023,10,70,2023-10-01
2023-11,0305,Nefrologia,207,1.0541835104829405,218.22,tratamento_2023,1,1,0,0,1,0,2023,11,71,2023-11-01
2023-12,0305,Nefrologia,207,1.048312957918596,217,tratamento_2023,1,1,0,0,1,0,2023,12,72,2023-12-01
2024-01,0305,Nefrologia,207,1.043928458393344,216.09,tratamento_2023,1,1,0,0,1,0,2024,1,73,2024-01-01
2024-02,0305,Nefrologia,207,1.0353351764289835,214.31,tratamento_2023,1,1,0,0,1,0,2024,2,74,2024-02-01
2024-03,0305,Nefrologia,207,1.0336812863707905,213.97,tratamento_2023,1,1,1,0,1,0,2024,3,75,2024-03-01
2024-04,0305,Nefrologia,207,1.0297681673349175,213.16,tratamento_2023,1,1,1,0,1,0,2024,4,76,2024-04-01
2024-05,0305,Nefrologia,207,1.0250529238850463,212.19,tratamento_2023,1,1,1,0,1,0,2024,5,77,2024-05-01
2024-06,0305,Nefrologia,207,1.0229048237551606,211.74,tratamento_2023,1,1,1,0,1,0,2024,6,78,2024-06-01
2024-07,0305,Nefrologia,207,1.0190325002541945,210.94,tratamento_2023,1,1,1,0,1,0,2024,7,79,2024-07-01
2024-08,0305,Nefrologia,207,1.0192363475236994,210.98,tratamento_2023,1,1,1,0,1,0,2024,8,80,2024-08-01
2024-09,0305,Nefrologia,207,1.014771353568,210.06,tratamento_2023,1,1,1,0,1,0,2024,9,81,2024-09-01
2024-10,0305,Nefrologia,207,1.00912028,208.89,tratamento_2023,1,1,1,0,1,0,2024,10,82,2024-10-01
2024-11,0305,Nefrologia,207,1.0052,208.08,tratamento_2023,1,1,1,0,1,0,2024,11,83,2024-11-01
2024-12,0305,Nefrologia,207,1,207,tratamento_2023,1,1,1,0,1,0,2024,12,84,2024-12-01
2025-01,0305,Nefrologia,232.88,0.998402555910543,232.51,tratamento_2023,1,1,1,1,1,0,2025,1,85,2025-01-01
2025-02,0305,Nefrologia,232.88,0.9854926028136836,229.5,tratamento_2023,1,1,1,1,1,0,2025,2,86,2025-02-01
2025-03,0305,Nefrologia,232.88,0.9800045771814674,228.22,tratamento_2023,1,1,1,1,1,0,2025,3,87,2025-03-01
2025-04,0305,Nefrologia,232.88,0.9758086002006048,227.25,tratamento_2023,1,1,1,1,1,0,2025,4,88,2025-04-01
2025-05,0305,Nefrologia,232.88,0.9723082903553256,226.43,tratamento_2023,1,1,1,1,1,0,2025,5,89,2025-05-01
2025-06,0305,Nefrologia,232.88,0.969593428754812,225.8,tratamento_2023,1,1,1,1,1,0,2025,6,90,2025-06-01
2025-07,0305,Nefrologia,232.88,0.9665006267492148,225.08,tratamento_2023,1,1,1,1,1,0,2025,7,91,2025-07-01
2025-08,0305,Nefrologia,232.88,0.9647640514565928,224.67,tratamento_2023,1,1,1,1,1,0,2025,8,92,2025-08-01
2025-09,0305,Nefrologia,232.88,0.9623581560664268,224.11,tratamento_2023,1,1,1,1,1,0,2025,9,93,2025-09-01
2018-01,0401,Pequenas cirurgias,95,1.4400473769328803,136.8,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,0401,Pequenas cirurgias,95,1.435453924374881,136.37,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,0401,Pequenas cirurgias,95,1.4341631775151176,136.25,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,0401,Pequenas cirurgias,95,1.4310149446369165,135.95,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,0401,Pequenas cirurgias,95,1.4253136898774068,135.4,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,0401,Pequenas cirurgias,95,1.407578204500698,133.72,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,0401,Pequenas cirurgias,95,1.4029484745347331,133.28,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,0401,Pequenas cirurgias,95,1.4042122655737497,133.4,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,0401,Pequenas cirurgias,95,1.3975042451968052,132.76,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,0401,Pequenas cirurgias,95,1.391243648777307,132.17,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,0401,Pequenas cirurgias,95,1.394171408735652,132.45,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,0401,Pequenas cirurgias,95,1.392083283809937,132.25,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,0401,Pequenas cirurgias,95,1.387642826764291,131.83,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,0401,Pequenas cirurgias,95,1.3817015102701298,131.26,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,0401,Pequenas cirurgias,95,1.3714158910869771,130.28,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,0401,Pequenas cirurgias,95,1.3636431252729215,129.55,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,0401,Pequenas cirurgias,95,1.361872690774914,129.38,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,0401,Pequenas cirurgias,95,1.3617365171232017,129.36,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,0401,Pequenas cirurgias,95,1.3591541242870564,129.12,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,0401,Pequenas cirurgias,95,1.3576606975197845,128.98,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,0401,Pequenas cirurgias,95,1.358203979111429,129.03,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,0401,Pequenas cirurgias,95,1.3568471319794495,128.9,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,0401,Pequenas cirurgias,95,1.349962324126405,128.25,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,0401,Pequenas cirurgias,95,1.334614260134854,126.79,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,0401,Pequenas cirurgias,95,1.3318174435034964,126.52,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,0401,Pequenas cirurgias,95,1.3284962029960066,126.21,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,0401,Pequenas cirurgias,95,1.3275669061616937,126.12,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,0401,Pequenas cirurgias,95,1.3316951611612935,126.51,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,0401,Pequenas cirurgias,95,1.3367749058033465,126.99,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,0401,Pequenas cirurgias,95,1.333308304212394,126.66,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0401,Pequenas cirurgias,95,1.328525612009161,126.21,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0401,Pequenas cirurgias,95,1.325344784526298,125.91,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0401,Pequenas cirurgias,95,1.3169165188059402,125.11,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0401,Pequenas cirurgias,95,1.3056876053995046,124.04,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0401,Pequenas cirurgias,95,1.2941694968772963,122.95,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0401,Pequenas cirurgias,95,1.2769309293313236,121.31,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0401,Pequenas cirurgias,95,1.2737465629240137,121.01,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0401,Pequenas cirurgias,95,1.2628857455126057,119.97,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0401,Pequenas cirurgias,95,1.2512491286164722,118.87,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0401,Pequenas cirurgias,95,1.2473822436611226,118.5,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0401,Pequenas cirurgias,95,1.2371141958356864,117.53,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0401,Pequenas cirurgias,95,1.2305920579286644,116.91,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0401,Pequenas cirurgias,95,1.2188907071401192,115.79,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0401,Pequenas cirurgias,95,1.2083778201052038,114.8,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0401,Pequenas cirurgias,95,1.1945213721878252,113.48,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0401,Pequenas cirurgias,95,1.1797741947534075,112.08,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,0401,Pequenas cirurgias,95,1.1686718125343314,111.02,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,0401,Pequenas cirurgias,95,1.1602023354852886,110.22,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,0401,Pequenas cirurgias,95,1.153970892664898,109.63,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,0401,Pequenas cirurgias,95,1.142432326170575,108.53,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,0401,Pequenas cirurgias,95,1.1242199627736422,106.8,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,0401,Pequenas cirurgias,95,1.1124282236034455,105.68,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,0401,Pequenas cirurgias,95,1.1072242695366237,105.19,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,0401,Pequenas cirurgias,95,1.0998552394324266,104.49,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,0401,Pequenas cirurgias,95,1.1073854605642637,105.2,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,0401,Pequenas cirurgias,95,1.1113864517907102,105.58,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,0401,Pequenas cirurgias,95,1.114618846445402,105.89,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,0401,Pequenas cirurgias,95,1.1080811675568163,105.27,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,0401,Pequenas cirurgias,95,1.103556585556037,104.84,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,0401,Pequenas cirurgias,95,1.096756694052909,104.19,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,0401,Pequenas cirurgias,95,1.0909745290489494,103.64,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,0401,Pequenas cirurgias,95,1.0818866809291443,102.78,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,0401,Pequenas cirurgias,95,1.0742594389128632,102.05,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,0401,Pequenas cirurgias,95,1.0677461871711194,101.44,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,0401,Pequenas cirurgias,95,1.0652960063564991,101.2,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,0401,Pequenas cirurgias,95,1.066148925496897,101.28,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,0401,Pequenas cirurgias,95,1.0648710802006562,101.16,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,0401,Pequenas cirurgias,95,1.0624274969576537,100.93,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,0401,Pequenas cirurgias,95,1.059672348850642,100.67,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,0401,Pequenas cirurgias,95,1.0571352243122925,100.43,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,0401,Pequenas cirurgias,95,1.0541835104829405,100.15,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,0401,Pequenas cirurgias,95,1.048312957918596,99.59,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,0401,Pequenas cirurgias,95,1.043928458393344,99.17,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,0401,Pequenas cirurgias,95,1.0353351764289835,98.36,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,0401,Pequenas cirurgias,95,1.0336812863707905,98.2,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,0401,Pequenas cirurgias,95,1.0297681673349175,97.83,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,0401,Pequenas cirurgias,95,1.0250529238850463,97.38,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,0401,Pequenas cirurgias,95,1.0229048237551606,97.18,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,0401,Pequenas cirurgias,95,1.0190325002541945,96.81,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,0401,Pequenas cirurgias,95,1.0192363475236994,96.83,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,0401,Pequenas cirurgias,95,1.014771353568,96.4,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,0401,Pequenas cirurgias,95,1.00912028,95.87,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,0401,Pequenas cirurgias,95,1.0052,95.49,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,0401,Pequenas cirurgias,95,1,95,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,0401,Pequenas cirurgias,106.88,0.998402555910543,106.71,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,0401,Pequenas cirurgias,106.88,0.9854926028136836,105.33,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,0401,Pequenas cirurgias,106.88,0.9800045771814674,104.74,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
2025-04,0401,Pequenas cirurgias,106.88,0.9758086002006048,104.29,controle,0,1,1,1,0,0,2025,4,88,2025-04-01
2025-05,0401,Pequenas cirurgias,106.88,0.9723082903553256,103.92,controle,0,1,1,1,0,0,2025,5,89,2025-05-01
2025-06,0401,Pequenas cirurgias,106.88,0.969593428754812,103.63,controle,0,1,1,1,0,0,2025,6,90,2025-06-01
2025-07,0401,Pequenas cirurgias,106.88,0.9665006267492148,103.3,controle,0,1,1,1,0,0,2025,7,91,2025-07-01
2025-08,0401,Pequenas cirurgias,106.88,0.9647640514565928,103.11,controle,0,1,1,1,0,0,2025,8,92,2025-08-01
2025-09,0401,Pequenas cirurgias,106.88,0.9623581560664268,102.86,controle,0,1,1,1,0,0,2025,9,93,2025-09-01
2018-01,0403,Cir. vis<c3><a3>o,650,1.4400473769328803,936.03,tratamento_2024,1,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,0403,Cir. vis<c3><a3>o,650,1.435453924374881,933.05,tratamento_2024,1,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,0403,Cir. vis<c3><a3>o,650,1.4341631775151176,932.21,tratamento_2024,1,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,0403,Cir. vis<c3><a3>o,650,1.4310149446369165,930.16,tratamento_2024,1,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,0403,Cir. vis<c3><a3>o,650,1.4253136898774068,926.45,tratamento_2024,1,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,0403,Cir. vis<c3><a3>o,650,1.407578204500698,914.93,tratamento_2024,1,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,0403,Cir. vis<c3><a3>o,650,1.4029484745347331,911.92,tratamento_2024,1,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,0403,Cir. vis<c3><a3>o,650,1.4042122655737497,912.74,tratamento_2024,1,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,0403,Cir. vis<c3><a3>o,650,1.3975042451968052,908.38,tratamento_2024,1,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,0403,Cir. vis<c3><a3>o,650,1.391243648777307,904.31,tratamento_2024,1,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,0403,Cir. vis<c3><a3>o,650,1.394171408735652,906.21,tratamento_2024,1,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,0403,Cir. vis<c3><a3>o,650,1.392083283809937,904.85,tratamento_2024,1,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,0403,Cir. vis<c3><a3>o,650,1.387642826764291,901.97,tratamento_2024,1,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,0403,Cir. vis<c3><a3>o,650,1.3817015102701298,898.11,tratamento_2024,1,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,0403,Cir. vis<c3><a3>o,650,1.3714158910869771,891.42,tratamento_2024,1,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,0403,Cir. vis<c3><a3>o,650,1.3636431252729215,886.37,tratamento_2024,1,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,0403,Cir. vis<c3><a3>o,650,1.361872690774914,885.22,tratamento_2024,1,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,0403,Cir. vis<c3><a3>o,650,1.3617365171232017,885.13,tratamento_2024,1,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,0403,Cir. vis<c3><a3>o,650,1.3591541242870564,883.45,tratamento_2024,1,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,0403,Cir. vis<c3><a3>o,650,1.3576606975197845,882.48,tratamento_2024,1,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,0403,Cir. vis<c3><a3>o,650,1.358203979111429,882.83,tratamento_2024,1,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,0403,Cir. vis<c3><a3>o,650,1.3568471319794495,881.95,tratamento_2024,1,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,0403,Cir. vis<c3><a3>o,650,1.349962324126405,877.48,tratamento_2024,1,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,0403,Cir. vis<c3><a3>o,650,1.334614260134854,867.5,tratamento_2024,1,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,0403,Cir. vis<c3><a3>o,650,1.3318174435034964,865.68,tratamento_2024,1,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,0403,Cir. vis<c3><a3>o,650,1.3284962029960066,863.52,tratamento_2024,1,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,0403,Cir. vis<c3><a3>o,650,1.3275669061616937,862.92,tratamento_2024,1,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,0403,Cir. vis<c3><a3>o,650,1.3316951611612935,865.6,tratamento_2024,1,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,0403,Cir. vis<c3><a3>o,650,1.3367749058033465,868.9,tratamento_2024,1,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,0403,Cir. vis<c3><a3>o,650,1.333308304212394,866.65,tratamento_2024,1,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0403,Cir. vis<c3><a3>o,650,1.328525612009161,863.54,tratamento_2024,1,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0403,Cir. vis<c3><a3>o,650,1.325344784526298,861.47,tratamento_2024,1,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0403,Cir. vis<c3><a3>o,650,1.3169165188059402,856,tratamento_2024,1,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0403,Cir. vis<c3><a3>o,650,1.3056876053995046,848.7,tratamento_2024,1,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0403,Cir. vis<c3><a3>o,650,1.2941694968772963,841.21,tratamento_2024,1,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0403,Cir. vis<c3><a3>o,650,1.2769309293313236,830.01,tratamento_2024,1,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0403,Cir. vis<c3><a3>o,650,1.2737465629240137,827.94,tratamento_2024,1,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0403,Cir. vis<c3><a3>o,650,1.2628857455126057,820.88,tratamento_2024,1,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0403,Cir. vis<c3><a3>o,650,1.2512491286164722,813.31,tratamento_2024,1,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0403,Cir. vis<c3><a3>o,650,1.2473822436611226,810.8,tratamento_2024,1,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0403,Cir. vis<c3><a3>o,650,1.2371141958356864,804.12,tratamento_2024,1,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0403,Cir. vis<c3><a3>o,650,1.2305920579286644,799.88,tratamento_2024,1,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0403,Cir. vis<c3><a3>o,650,1.2188907071401192,792.28,tratamento_2024,1,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0403,Cir. vis<c3><a3>o,650,1.2083778201052038,785.45,tratamento_2024,1,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0403,Cir. vis<c3><a3>o,650,1.1945213721878252,776.44,tratamento_2024,1,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0403,Cir. vis<c3><a3>o,650,1.1797741947534075,766.85,tratamento_2024,1,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,0403,Cir. vis<c3><a3>o,650,1.1686718125343314,759.64,tratamento_2024,1,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,0403,Cir. vis<c3><a3>o,650,1.1602023354852886,754.13,tratamento_2024,1,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,0403,Cir. vis<c3><a3>o,650,1.153970892664898,750.08,tratamento_2024,1,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,0403,Cir. vis<c3><a3>o,650,1.142432326170575,742.58,tratamento_2024,1,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,0403,Cir. vis<c3><a3>o,650,1.1242199627736422,730.74,tratamento_2024,1,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,0403,Cir. vis<c3><a3>o,650,1.1124282236034455,723.08,tratamento_2024,1,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,0403,Cir. vis<c3><a3>o,650,1.1072242695366237,719.7,tratamento_2024,1,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,0403,Cir. vis<c3><a3>o,715,1.0998552394324266,786.4,tratamento_2024,1,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,0403,Cir. vis<c3><a3>o,715,1.1073854605642637,791.78,tratamento_2024,1,0,0,0,0,0,2022,7,55,2022-07-01
