competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total
2025-09,AM,0403,Cir. vis<c3><a3>o,1257,2246362.44
2018-01,DF,0403,Cir. vis<c3><a3>o,630,1243430.03
2018-02,DF,0403,Cir. vis<c3><a3>o,684,1123815.98
2018-03,DF,0403,Cir. vis<c3><a3>o,675,1149535.73
2018-04,DF,0403,Cir. vis<c3><a3>o,723,1355729.68
2018-05,DF,0403,Cir. vis<c3><a3>o,736,1413912.35
2018-06,DF,0403,Cir. vis<c3><a3>o,717,1354936.6
2018-07,DF,0403,Cir. vis<c3><a3>o,713,1189470.33
2018-08,DF,0403,Cir. vis<c3><a3>o,766,1312052.45
2018-09,DF,0403,Cir. vis<c3><a3>o,701,1279827.76
2018-10,DF,0403,Cir. vis<c3><a3>o,651,1119043.16
2018-11,DF,0403,Cir. vis<c3><a3>o,635,1190194.92
2018-12,DF,0403,Cir. vis<c3><a3>o,605,1009177.25
2019-01,DF,0403,Cir. vis<c3><a3>o,710,1390926.81
2019-02,DF,0403,Cir. vis<c3><a3>o,720,1288598.55
2019-03,DF,0403,Cir. vis<c3><a3>o,718,1296038.33
2019-04,DF,0403,Cir. vis<c3><a3>o,724,1217267.2
2019-05,DF,0403,Cir. vis<c3><a3>o,764,1271702.24
2019-06,DF,0403,Cir. vis<c3><a3>o,714,1395223.01
2019-07,DF,0403,Cir. vis<c3><a3>o,704,1373253.32
2019-08,DF,0403,Cir. vis<c3><a3>o,666,1116929.64
2019-09,DF,0403,Cir. vis<c3><a3>o,647,1280913.35
2019-10,DF,0403,Cir. vis<c3><a3>o,715,1195148.78
2019-11,DF,0403,Cir. vis<c3><a3>o,692,1283358.6
2019-12,DF,0403,Cir. vis<c3><a3>o,666,1126920.84
2020-01,DF,0403,Cir. vis<c3><a3>o,705,1364675.37
2020-02,DF,0403,Cir. vis<c3><a3>o,690,1338811.41
2020-03,DF,0403,Cir. vis<c3><a3>o,395,713179.61
2020-04,DF,0403,Cir. vis<c3><a3>o,395,662262.61
2020-05,DF,0403,Cir. vis<c3><a3>o,403,680213.44
2020-06,DF,0403,Cir. vis<c3><a3>o,429,841321.31
2020-07,DF,0403,Cir. vis<c3><a3>o,544,898351.9
2020-08,DF,0403,Cir. vis<c3><a3>o,483,785051.43
2020-09,DF,0403,Cir. vis<c3><a3>o,581,957832.54
2020-10,DF,0403,Cir. vis<c3><a3>o,610,1152238.12
2020-11,DF,0403,Cir. vis<c3><a3>o,580,1147997.78
2020-12,DF,0403,Cir. vis<c3><a3>o,565,1114246.32
2021-01,DF,0403,Cir. vis<c3><a3>o,539,982608.58
2021-02,DF,0403,Cir. vis<c3><a3>o,544,947806.67
2021-03,DF,0403,Cir. vis<c3><a3>o,565,1059341.6
2021-04,DF,0403,Cir. vis<c3><a3>o,659,1276904.55
2021-05,DF,0403,Cir. vis<c3><a3>o,600,1149590.09
2021-06,DF,0403,Cir. vis<c3><a3>o,635,1060448.54
2021-07,DF,0403,Cir. vis<c3><a3>o,770,1260406.22
2021-08,DF,0403,Cir. vis<c3><a3>o,722,1387030.86
2021-09,DF,0403,Cir. vis<c3><a3>o,753,1280583.78
2021-10,DF,0403,Cir. vis<c3><a3>o,664,1198037.57
2021-11,DF,0403,Cir. vis<c3><a3>o,735,1323341.23
2021-12,DF,0403,Cir. vis<c3><a3>o,709,1228919.01
2022-01,DF,0403,Cir. vis<c3><a3>o,671,1317815.93
2022-02,DF,0403,Cir. vis<c3><a3>o,691,1195057.16
2022-03,DF,0403,Cir. vis<c3><a3>o,776,1508426.8
2022-04,DF,0403,Cir. vis<c3><a3>o,672,1240048.51
2022-05,DF,0403,Cir. vis<c3><a3>o,784,1385096.7
2022-06,DF,0403,Cir. vis<c3><a3>o,832,1421688.11
2022-07,DF,0403,Cir. vis<c3><a3>o,763,1494259.53
2022-08,DF,0403,Cir. vis<c3><a3>o,748,1436651.17
2022-09,DF,0403,Cir. vis<c3><a3>o,723,1254708.57
2022-10,DF,0403,Cir. vis<c3><a3>o,655,1111694.13
2022-11,DF,0403,Cir. vis<c3><a3>o,769,1463008.64
2022-12,DF,0403,Cir. vis<c3><a3>o,789,1552012.23
2023-01,DF,0403,Cir. vis<c3><a3>o,637,1239372.72
2023-02,DF,0403,Cir. vis<c3><a3>o,712,1315658.78
2023-03,DF,0403,Cir. vis<c3><a3>o,793,1401091.66
2023-04,DF,0403,Cir. vis<c3><a3>o,837,1440522.25
2023-05,DF,0403,Cir. vis<c3><a3>o,810,1401335.32
2023-06,DF,0403,Cir. vis<c3><a3>o,842,1635931.56
2023-07,DF,0403,Cir. vis<c3><a3>o,766,1295749.14
2023-08,DF,0403,Cir. vis<c3><a3>o,766,1476140.16
2023-09,DF,0403,Cir. vis<c3><a3>o,732,1222844.71
2023-10,DF,0403,Cir. vis<c3><a3>o,739,1281661.41
2023-11,DF,0403,Cir. vis<c3><a3>o,700,1176675.42
2023-12,DF,0403,Cir. vis<c3><a3>o,719,1272241.18
2024-01,DF,0403,Cir. vis<c3><a3>o,633,1246159.99
2024-02,DF,0403,Cir. vis<c3><a3>o,724,1405791.05
2024-03,DF,0403,Cir. vis<c3><a3>o,809,1510862.27
2024-04,DF,0403,Cir. vis<c3><a3>o,851,1510529.55
2024-05,DF,0403,Cir. vis<c3><a3>o,878,1549862.85
2024-06,DF,0403,Cir. vis<c3><a3>o,902,1524196.68
2024-07,DF,0403,Cir. vis<c3><a3>o,780,1523513.38
2024-08,DF,0403,Cir. vis<c3><a3>o,857,1476961.12
2024-09,DF,0403,Cir. vis<c3><a3>o,827,1447406.45
2024-10,DF,0403,Cir. vis<c3><a3>o,811,1444158.39
2024-11,DF,0403,Cir. vis<c3><a3>o,891,1554828.86
2024-12,DF,0403,Cir. vis<c3><a3>o,789,1533518.92
2025-01,DF,0403,Cir. vis<c3><a3>o,766,1241077.16
2025-02,DF,0403,Cir. vis<c3><a3>o,852,1430584.18
2025-03,DF,0403,Cir. vis<c3><a3>o,914,1532245.04
2025-04,DF,0403,Cir. vis<c3><a3>o,922,1618531
2025-05,DF,0403,Cir. vis<c3><a3>o,886,1625187.09
2025-06,DF,0403,Cir. vis<c3><a3>o,981,1787621.95
2025-07,DF,0403,Cir. vis<c3><a3>o,989,1892013.18
2025-08,DF,0403,Cir. vis<c3><a3>o,912,1539682.44
2025-09,DF,0403,Cir. vis<c3><a3>o,920,1675585.93
2018-01,ES,0403,Cir. vis<c3><a3>o,868,1600870.22
2018-02,ES,0403,Cir. vis<c3><a3>o,923,1790580.75
2018-03,ES,0403,Cir. vis<c3><a3>o,960,1669121.5
2018-04,ES,0403,Cir. vis<c3><a3>o,835,1488795.6
2018-05,ES,0403,Cir. vis<c3><a3>o,842,1644463.69
2018-06,ES,0403,Cir. vis<c3><a3>o,1024,1976075.05
2018-07,ES,0403,Cir. vis<c3><a3>o,883,1489363
2018-08,ES,0403,Cir. vis<c3><a3>o,1030,1933626.33
2018-09,ES,0403,Cir. vis<c3><a3>o,934,1784797.34
2018-10,ES,0403,Cir. vis<c3><a3>o,881,1703560.05
2018-11,ES,0403,Cir. vis<c3><a3>o,880,1533517.57
2018-12,ES,0403,Cir. vis<c3><a3>o,900,1689356.83
2019-01,ES,0403,Cir. vis<c3><a3>o,851,1593819.97
2019-02,ES,0403,Cir. vis<c3><a3>o,859,1660292.72
2019-03,ES,0403,Cir. vis<c3><a3>o,870,1416348.22
2019-04,ES,0403,Cir. vis<c3><a3>o,1048,1804016.01
2019-05,ES,0403,Cir. vis<c3><a3>o,1017,1712263.45
2019-06,ES,0403,Cir. vis<c3><a3>o,998,1932146.9
2019-07,ES,0403,Cir. vis<c3><a3>o,1035,2019427.92
2019-08,ES,0403,Cir. vis<c3><a3>o,918,1675376.86
2019-09,ES,0403,Cir. vis<c3><a3>o,848,1630640.9
2019-10,ES,0403,Cir. vis<c3><a3>o,997,1921260.25
2019-11,ES,0403,Cir. vis<c3><a3>o,901,1761907.78
2019-12,ES,0403,Cir. vis<c3><a3>o,804,1532707.19
2020-01,ES,0403,Cir. vis<c3><a3>o,879,1628540.51
2020-02,ES,0403,Cir. vis<c3><a3>o,863,1540669.74
2020-03,ES,0403,Cir. vis<c3><a3>o,532,1000826.18
2020-04,ES,0403,Cir. vis<c3><a3>o,498,889070.22
2020-05,ES,0403,Cir. vis<c3><a3>o,529,949112.2
2020-06,ES,0403,Cir. vis<c3><a3>o,525,1038980.3
2020-07,ES,0403,Cir. vis<c3><a3>o,646,1175104.94
2020-08,ES,0403,Cir. vis<c3><a3>o,763,1435619.8
2020-09,ES,0403,Cir. vis<c3><a3>o,723,1186580.45
2020-10,ES,0403,Cir. vis<c3><a3>o,818,1403051.38
2020-11,ES,0403,Cir. vis<c3><a3>o,739,1229522.04
2020-12,ES,0403,Cir. vis<c3><a3>o,782,1295806.63
2021-01,ES,0403,Cir. vis<c3><a3>o,777,1283018.66
2021-02,ES,0403,Cir. vis<c3><a3>o,790,1440793.36
2021-03,ES,0403,Cir. vis<c3><a3>o,845,1450900.07
2021-04,ES,0403,Cir. vis<c3><a3>o,890,1510256.48
2021-05,ES,0403,Cir. vis<c3><a3>o,920,1814634.26
2021-06,ES,0403,Cir. vis<c3><a3>o,819,1355868.96
2021-07,ES,0403,Cir. vis<c3><a3>o,1013,1682958.95
2021-08,ES,0403,Cir. vis<c3><a3>o,946,1610046.9
2021-09,ES,0403,Cir. vis<c3><a3>o,978,1684435.07
2021-10,ES,0403,Cir. vis<c3><a3>o,963,1643845.64
2021-11,ES,0403,Cir. vis<c3><a3>o,903,1760963.97
2021-12,ES,0403,Cir. vis<c3><a3>o,997,1913635.77
2022-01,ES,0403,Cir. vis<c3><a3>o,976,1726681.92
2022-02,ES,0403,Cir. vis<c3><a3>o,890,1684319.31
2022-03,ES,0403,Cir. vis<c3><a3>o,1037,1682549.28
2022-04,ES,0403,Cir. vis<c3><a3>o,1095,1903084.83
2022-05,ES,0403,Cir. vis<c3><a3>o,1015,1886997.94
2022-06,ES,0403,Cir. vis<c3><a3>o,1115,1918052.79
2022-07,ES,0403,Cir. vis<c3><a3>o,1126,2039628.06
2022-08,ES,0403,Cir. vis<c3><a3>o,955,1815974.52
2022-09,ES,0403,Cir. vis<c3><a3>o,989,1700025.1
2022-10,ES,0403,Cir. vis<c3><a3>o,956,1616332.87
2022-11,ES,0403,Cir. vis<c3><a3>o,1005,1876927.64
2022-12,ES,0403,Cir. vis<c3><a3>o,1043,1740202.1
2023-01,ES,0403,Cir. vis<c3><a3>o,984,1662291.34
2023-02,ES,0403,Cir. vis<c3><a3>o,1036,1819400.21
2023-03,ES,0403,Cir. vis<c3><a3>o,995,1949274.71
2023-04,ES,0403,Cir. vis<c3><a3>o,906,1748027.87
2023-05,ES,0403,Cir. vis<c3><a3>o,982,1860020.77
2023-06,ES,0403,Cir. vis<c3><a3>o,928,1786650.84
2023-07,ES,0403,Cir. vis<c3><a3>o,1099,2114171.31
2023-08,ES,0403,Cir. vis<c3><a3>o,1004,1967945.31
2023-09,ES,0403,Cir. vis<c3><a3>o,969,1822636.01
2023-10,ES,0403,Cir. vis<c3><a3>o,1001,1627917.34
2023-11,ES,0403,Cir. vis<c3><a3>o,991,1805606.48
2023-12,ES,0403,Cir. vis<c3><a3>o,868,1706930.84
2024-01,ES,0403,Cir. vis<c3><a3>o,991,1906398.69
2024-02,ES,0403,Cir. vis<c3><a3>o,1001,1654536.11
2024-03,ES,0403,Cir. vis<c3><a3>o,1075,2020463.45
2024-04,ES,0403,Cir. vis<c3><a3>o,1239,2285270.26
2024-05,ES,0403,Cir. vis<c3><a3>o,1271,2194991.42
2024-06,ES,0403,Cir. vis<c3><a3>o,1114,1859137.41
2024-07,ES,0403,Cir. vis<c3><a3>o,1141,2194602.44
2024-08,ES,0403,Cir. vis<c3><a3>o,1178,2259239.46
2024-09,ES,0403,Cir. vis<c3><a3>o,1033,1745034.24
2024-10,ES,0403,Cir. vis<c3><a3>o,1080,1871536.08
2024-11,ES,0403,Cir. vis<c3><a3>o,1000,1928166.04
2024-12,ES,0403,Cir. vis<c3><a3>o,1106,2146038.91
2025-01,ES,0403,Cir. vis<c3><a3>o,1064,1952730.83
2025-02,ES,0403,Cir. vis<c3><a3>o,1105,1962372.24
2025-03,ES,0403,Cir. vis<c3><a3>o,1281,2272060.46
2025-04,ES,0403,Cir. vis<c3><a3>o,1186,2344217.29
2025-05,ES,0403,Cir. vis<c3><a3>o,1267,2303984.27
2025-06,ES,0403,Cir. vis<c3><a3>o,1373,2383330.67
2025-07,ES,0403,Cir. vis<c3><a3>o,1229,2006007.15
2025-08,ES,0403,Cir. vis<c3><a3>o,1288,2237796.65
2025-09,ES,0403,Cir. vis<c3><a3>o,1199,2345278.27
2018-01,PB,0403,Cir. vis<c3><a3>o,874,1638757.67
2018-02,PB,0403,Cir. vis<c3><a3>o,912,1700173.38
2018-03,PB,0403,Cir. vis<c3><a3>o,916,1655721.03
2018-04,PB,0403,Cir. vis<c3><a3>o,836,1454419.81
2018-05,PB,0403,Cir. vis<c3><a3>o,898,1548294.04
2018-06,PB,0403,Cir. vis<c3><a3>o,950,1579716.59
2018-07,PB,0403,Cir. vis<c3><a3>o,818,1480031.47
2018-08,PB,0403,Cir. vis<c3><a3>o,909,1697260.69
2018-09,PB,0403,Cir. vis<c3><a3>o,769,1414188.31
2018-10,PB,0403,Cir. vis<c3><a3>o,881,1597720.52
2018-11,PB,0403,Cir. vis<c3><a3>o,933,1593391.28
2018-12,PB,0403,Cir. vis<c3><a3>o,945,1550337.37
2019-01,PB,0403,Cir. vis<c3><a3>o,861,1672378.06
2019-02,PB,0403,Cir. vis<c3><a3>o,929,1659357.23
2019-03,PB,0403,Cir. vis<c3><a3>o,919,1560264.43
2019-04,PB,0403,Cir. vis<c3><a3>o,962,1763796.45
2019-05,PB,0403,Cir. vis<c3><a3>o,921,1683164.03
2019-06,PB,0403,Cir. vis<c3><a3>o,951,1693151.28
2019-07,PB,0403,Cir. vis<c3><a3>o,930,1659838.01
2019-08,PB,0403,Cir. vis<c3><a3>o,911,1566468.97
2019-09,PB,0403,Cir. vis<c3><a3>o,946,1850369.94
2019-10,PB,0403,Cir. vis<c3><a3>o,878,1462735.84
2019-11,PB,0403,Cir. vis<c3><a3>o,901,1584691.21
2019-12,PB,0403,Cir. vis<c3><a3>o,882,1452656.42
2020-01,PB,0403,Cir. vis<c3><a3>o,872,1415905.95
2020-02,PB,0403,Cir. vis<c3><a3>o,901,1487877.24
2020-03,PB,0403,Cir. vis<c3><a3>o,494,910694.33
2020-04,PB,0403,Cir. vis<c3><a3>o,624,1062282.87
2020-05,PB,0403,Cir. vis<c3><a3>o,552,940300.44
2020-06,PB,0403,Cir. vis<c3><a3>o,551,985973.99
2020-07,PB,0403,Cir. vis<c3><a3>o,799,1499919.78
2020-08,PB,0403,Cir. vis<c3><a3>o,686,1278859.94
2020-09,PB,0403,Cir. vis<c3><a3>o,755,1481384.19
2020-10,PB,0403,Cir. vis<c3><a3>o,779,1509111.77
2020-11,PB,0403,Cir. vis<c3><a3>o,703,1384279.86
2020-12,PB,0403,Cir. vis<c3><a3>o,769,1358512.38
2021-01,PB,0403,Cir. vis<c3><a3>o,694,1264239.59
2021-02,PB,0403,Cir. vis<c3><a3>o,770,1451517.99
2021-03,PB,0403,Cir. vis<c3><a3>o,783,1527813.8
2021-04,PB,0403,Cir. vis<c3><a3>o,900,1543804.44
2021-05,PB,0403,Cir. vis<c3><a3>o,921,1707748.12
2021-06,PB,0403,Cir. vis<c3><a3>o,864,1638563.68
2021-07,PB,0403,Cir. vis<c3><a3>o,1036,1748407.36
2021-08,PB,0403,Cir. vis<c3><a3>o,978,1616844.28
2021-09,PB,0403,Cir. vis<c3><a3>o,998,1964464.39
2021-10,PB,0403,Cir. vis<c3><a3>o,871,1676482.06
2021-11,PB,0403,Cir. vis<c3><a3>o,935,1809276.22
2021-12,PB,0403,Cir. vis<c3><a3>o,1002,1764485.88
2022-01,PB,0403,Cir. vis<c3><a3>o,931,1636726.22
2022-02,PB,0403,Cir. vis<c3><a3>o,1122,1970292.54
2022-03,PB,0403,Cir. vis<c3><a3>o,1068,2004591.42
2022-04,PB,0403,Cir. vis<c3><a3>o,996,1650257.15
2022-05,PB,0403,Cir. vis<c3><a3>o,1072,1943695.92
2022-06,PB,0403,Cir. vis<c3><a3>o,993,1686514.62
2022-07,PB,0403,Cir. vis<c3><a3>o,1099,1841980.72
2022-08,PB,0403,Cir. vis<c3><a3>o,1109,2048187.62
2022-09,PB,0403,Cir. vis<c3><a3>o,889,1555235.51
2022-10,PB,0403,Cir. vis<c3><a3>o,972,1692177.57
2022-11,PB,0403,Cir. vis<c3><a3>o,995,1939207.58
2022-12,PB,0403,Cir. vis<c3><a3>o,916,1759412.57
2023-01,PB,0403,Cir. vis<c3><a3>o,932,1701515.28
2023-02,PB,0403,Cir. vis<c3><a3>o,1045,1769757.08
2023-03,PB,0403,Cir. vis<c3><a3>o,912,1677852.96
2023-04,PB,0403,Cir. vis<c3><a3>o,1098,2048250.98
2023-05,PB,0403,Cir. vis<c3><a3>o,1067,2060287.83
2023-06,PB,0403,Cir. vis<c3><a3>o,988,1760316.87
2023-07,PB,0403,Cir. vis<c3><a3>o,1106,2149641.99
2023-08,PB,0403,Cir. vis<c3><a3>o,952,1776499.72
2023-09,PB,0403,Cir. vis<c3><a3>o,952,1629455.31
2023-10,PB,0403,Cir. vis<c3><a3>o,1068,1867549.2
2023-11,PB,0403,Cir. vis<c3><a3>o,1015,1852105.2
2023-12,PB,0403,Cir. vis<c3><a3>o,870,1425790.11
2024-01,PB,0403,Cir. vis<c3><a3>o,898,1510638.7
2024-02,PB,0403,Cir. vis<c3><a3>o,959,1827612.93
2024-03,PB,0403,Cir. vis<c3><a3>o,1184,1925010.69
2024-04,PB,0403,Cir. vis<c3><a3>o,1224,2210512.64
2024-05,PB,0403,Cir. vis<c3><a3>o,1063,1828902.75
2024-06,PB,0403,Cir. vis<c3><a3>o,1244,2173176.12
2024-07,PB,0403,Cir. vis<c3><a3>o,1171,2290002.41
2024-08,PB,0403,Cir. vis<c3><a3>o,1210,2208969.33
2024-09,PB,0403,Cir. vis<c3><a3>o,1263,2331719.92
2024-10,PB,0403,Cir. vis<c3><a3>o,926,1764619.94
2024-11,PB,0403,Cir. vis<c3><a3>o,1022,1736627.44
2024-12,PB,0403,Cir. vis<c3><a3>o,1073,1979524.27
2025-01,PB,0403,Cir. vis<c3><a3>o,1250,2063932.67
2025-02,PB,0403,Cir. vis<c3><a3>o,1062,2043753.63
2025-03,PB,0403,Cir. vis<c3><a3>o,1148,2074020.48
2025-04,PB,0403,Cir. vis<c3><a3>o,1271,2239143.26
2025-05,PB,0403,Cir. vis<c3><a3>o,1357,2428559.51
2025-06,PB,0403,Cir. vis<c3><a3>o,1413,2492759.41
2025-07,PB,0403,Cir. vis<c3><a3>o,1228,2072708.33
2025-08,PB,0403,Cir. vis<c3><a3>o,1272,2215528.77
2025-09,PB,0403,Cir. vis<c3><a3>o,1223,2228788.76
2018-01,RN,0403,Cir. vis<c3><a3>o,662,1287833.92
2018-02,RN,0403,Cir. vis<c3><a3>o,717,1248579.78
2018-03,RN,0403,Cir. vis<c3><a3>o,701,1339946.76
2018-04,RN,0403,Cir. vis<c3><a3>o,787,1279763.73
2018-05,RN,0403,Cir. vis<c3><a3>o,805,1488002.65
2018-06,RN,0403,Cir. vis<c3><a3>o,756,1396826.31
2018-07,RN,0403,Cir. vis<c3><a3>o,805,1361532.85
2018-08,RN,0403,Cir. vis<c3><a3>o,740,1265628.4
2018-09,RN,0403,Cir. vis<c3><a3>o,747,1381071.2
2018-10,RN,0403,Cir. vis<c3><a3>o,862,1527850.83
2018-11,RN,0403,Cir. vis<c3><a3>o,720,1249943.24
2018-12,RN,0403,Cir. vis<c3><a3>o,745,1255028.28
2019-01,RN,0403,Cir. vis<c3><a3>o,705,1261294.84
2019-02,RN,0403,Cir. vis<c3><a3>o,763,1471847.83
2019-03,RN,0403,Cir. vis<c3><a3>o,831,1441061.28
2019-04,RN,0403,Cir. vis<c3><a3>o,798,1540599.05
2019-05,RN,0403,Cir. vis<c3><a3>o,828,1518979.9
2019-06,RN,0403,Cir. vis<c3><a3>o,781,1508810.62
2019-07,RN,0403,Cir. vis<c3><a3>o,820,1386899.11
2019-08,RN,0403,Cir. vis<c3><a3>o,794,1371875.15
2019-09,RN,0403,Cir. vis<c3><a3>o,876,1574670.95
2019-10,RN,0403,Cir. vis<c3><a3>o,719,1213974.43
2019-11,RN,0403,Cir. vis<c3><a3>o,654,1079967.12
2019-12,RN,0403,Cir. vis<c3><a3>o,785,1293134.31
2020-01,RN,0403,Cir. vis<c3><a3>o,782,1381800.32
2020-02,RN,0403,Cir. vis<c3><a3>o,722,1282936.93
2020-03,RN,0403,Cir. vis<c3><a3>o,387,656199.14
2020-04,RN,0403,Cir. vis<c3><a3>o,408,785300.45
2020-05,RN,0403,Cir. vis<c3><a3>o,462,860893.95
2020-06,RN,0403,Cir. vis<c3><a3>o,488,884807.54
2020-07,RN,0403,Cir. vis<c3><a3>o,589,1129586.98
2020-08,RN,0403,Cir. vis<c3><a3>o,604,985528.8
2020-09,RN,0403,Cir. vis<c3><a3>o,592,1039098.89
2020-10,RN,0403,Cir. vis<c3><a3>o,738,1207851.88
2020-11,RN,0403,Cir. vis<c3><a3>o,715,1343837.33
2020-12,RN,0403,Cir. vis<c3><a3>o,627,1237692.21
2021-01,RN,0403,Cir. vis<c3><a3>o,562,959772.3
2021-02,RN,0403,Cir. vis<c3><a3>o,639,1040203.4
2021-03,RN,0403,Cir. vis<c3><a3>o,712,1271840.8
2021-04,RN,0403,Cir. vis<c3><a3>o,793,1538155.71
2021-05,RN,0403,Cir. vis<c3><a3>o,801,1375316.9
2021-06,RN,0403,Cir. vis<c3><a3>o,746,1474276.84
2021-07,RN,0403,Cir. vis<c3><a3>o,779,1541293.48
2021-08,RN,0403,Cir. vis<c3><a3>o,826,1404936.45
2021-09,RN,0403,Cir. vis<c3><a3>o,797,1335303.53
2021-10,RN,0403,Cir. vis<c3><a3>o,774,1410510.64
2021-11,RN,0403,Cir. vis<c3><a3>o,790,1422789.3
2021-12,RN,0403,Cir. vis<c3><a3>o,790,1544078.16
2022-01,RN,0403,Cir. vis<c3><a3>o,826,1624167.52
2022-02,RN,0403,Cir. vis<c3><a3>o,856,1438947.74
2022-03,RN,0403,Cir. vis<c3><a3>o,818,1346277.26
2022-04,RN,0403,Cir. vis<c3><a3>o,796,1568078.44
2022-05,RN,0403,Cir. vis<c3><a3>o,873,1510258.68
2022-06,RN,0403,Cir. vis<c3><a3>o,896,1621240.48
2022-07,RN,0403,Cir. vis<c3><a3>o,862,1473106.06
2022-08,RN,0403,Cir. vis<c3><a3>o,875,1538140.22
2022-09,RN,0403,Cir. vis<c3><a3>o,826,1594759.45
2022-10,RN,0403,Cir. vis<c3><a3>o,798,1524819.66
2022-11,RN,0403,Cir. vis<c3><a3>o,798,1562401.62
2022-12,RN,0403,Cir. vis<c3><a3>o,788,1283230.56
2023-01,RN,0403,Cir. vis<c3><a3>o,803,1575297.59
2023-02,RN,0403,Cir. vis<c3><a3>o,775,1396891.31
2023-03,RN,0403,Cir. vis<c3><a3>o,844,1649865.54
2023-04,RN,0403,Cir. vis<c3><a3>o,912,1667664.2
2023-05,RN,0403,Cir. vis<c3><a3>o,887,1669949.06
2023-06,RN,0403,Cir. vis<c3><a3>o,931,1560912.38
2023-07,RN,0403,Cir. vis<c3><a3>o,949,1861116.24
2023-08,RN,0403,Cir. vis<c3><a3>o,817,1471331.37
2023-09,RN,0403,Cir. vis<c3><a3>o,934,1727915.08
2023-10,RN,0403,Cir. vis<c3><a3>o,783,1381887.62
2023-11,RN,0403,Cir. vis<c3><a3>o,936,1668308.33
2023-12,RN,0403,Cir. vis<c3><a3>o,940,1661174.78
2024-01,RN,0403,Cir. vis<c3><a3>o,872,1442920.55
2024-02,RN,0403,Cir. vis<c3><a3>o,762,1379101.54
2024-03,RN,0403,Cir. vis<c3><a3>o,969,1679859.67
2024-04,RN,0403,Cir. vis<c3><a3>o,1048,1842462.97
2024-05,RN,0403,Cir. vis<c3><a3>o,1052,1929382.02
2024-06,RN,0403,Cir. vis<c3><a3>o,989,1684857.11
2024-07,RN,0403,Cir. vis<c3><a3>o,1074,2020813.46
2024-08,RN,0403,Cir. vis<c3><a3>o,928,1692377.17
2024-09,RN,0403,Cir. vis<c3><a3>o,1010,1654283.69
2024-10,RN,0403,Cir. vis<c3><a3>o,942,1698730.58
2024-11,RN,0403,Cir. vis<c3><a3>o,981,1930786.91
2024-12,RN,0403,Cir. vis<c3><a3>o,905,1561744.27
2025-01,RN,0403,Cir. vis<c3><a3>o,892,1515153.58
2025-02,RN,0403,Cir. vis<c3><a3>o,949,1822117.79
2025-03,RN,0403,Cir. vis<c3><a3>o,1057,1865165.6
2025-04,RN,0403,Cir. vis<c3><a3>o,1118,1843242.09
2025-05,RN,0403,Cir. vis<c3><a3>o,1191,2353937.7
2025-06,RN,0403,Cir. vis<c3><a3>o,1067,1955458.87
2025-07,RN,0403,Cir. vis<c3><a3>o,1108,2044413.63
2025-08,RN,0403,Cir. vis<c3><a3>o,1086,1865670.61
2025-09,RN,0403,Cir. vis<c3><a3>o,1032,1828037.58
2018-01,PI,0403,Cir. vis<c3><a3>o,683,1240730.78
2018-02,PI,0403,Cir. vis<c3><a3>o,714,1218724.64
2018-03,PI,0403,Cir. vis<c3><a3>o,756,1462096.48
2018-04,PI,0403,Cir. vis<c3><a3>o,733,1383100.13
2018-05,PI,0403,Cir. vis<c3><a3>o,804,1482578.95
2018-06,PI,0403,Cir. vis<c3><a3>o,796,1382692.76
2018-07,PI,0403,Cir. vis<c3><a3>o,784,1496697.22
2018-08,PI,0403,Cir. vis<c3><a3>o,739,1294537.78
2018-09,PI,0403,Cir. vis<c3><a3>o,779,1360984.92
2018-10,PI,0403,Cir. vis<c3><a3>o,702,1162367.09
2018-11,PI,0403,Cir. vis<c3><a3>o,686,1300736.09
2018-12,PI,0403,Cir. vis<c3><a3>o,734,1365549.94
2019-01,PI,0403,Cir. vis<c3><a3>o,706,1288489.48
2019-02,PI,0403,Cir. vis<c3><a3>o,778,1274526.19
2019-03,PI,0403,Cir. vis<c3><a3>o,738,1424209.04
2019-04,PI,0403,Cir. vis<c3><a3>o,684,1145591.09
2019-05,PI,0403,Cir. vis<c3><a3>o,783,1268671.71
2019-06,PI,0403,Cir. vis<c3><a3>o,764,1452554.59
2019-07,PI,0403,Cir. vis<c3><a3>o,810,1401776.28
2019-08,PI,0403,Cir. vis<c3><a3>o,787,1507830.31
2019-09,PI,0403,Cir. vis<c3><a3>o,750,1463375.22
2019-10,PI,0403,Cir. vis<c3><a3>o,767,1386857.82
2019-11,PI,0403,Cir. vis<c3><a3>o,789,1379595.76
2019-12,PI,0403,Cir. vis<c3><a3>o,770,1438663.48
2020-01,PI,0403,Cir. vis<c3><a3>o,769,1299617.89
2020-02,PI,0403,Cir. vis<c3><a3>o,701,1288380.35
2020-03,PI,0403,Cir. vis<c3><a3>o,441,823597.74
2020-04,PI,0403,Cir. vis<c3><a3>o,402,757749.07
2020-05,PI,0403,Cir. vis<c3><a3>o,469,810287.89
2020-06,PI,0403,Cir. vis<c3><a3>o,423,784129.41
2020-07,PI,0403,Cir. vis<c3><a3>o,599,1080997.07
2020-08,PI,0403,Cir. vis<c3><a3>o,591,1003261.49
2020-09,PI,0403,Cir. vis<c3><a3>o,534,1022225.96
2020-10,PI,0403,Cir. vis<c3><a3>o,677,1273809.72
2020-11,PI,0403,Cir. vis<c3><a3>o,649,1241451.57
2020-12,PI,0403,Cir. vis<c3><a3>o,612,1107498.04
